BRICK,DAYS_IN,LAKE,LAKE_INV.YEAR,SPP,LENGTH_MM,DEPTH_M
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,13.09,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,7.11,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,6.99,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,6.74,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,6.61,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,6.57,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,6.5,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,6.46,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,6.41,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,6.22,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,6.22,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,6.18,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,6.16,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,6.15,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,6.11,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,6.07,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,6.07,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,6.01,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,5.98,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,5.94,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,5.92,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,5.9,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,5.7,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,5.65,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,5.57,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,5.51,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,5.48,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,5.47,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,5.46,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,5.4,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,5.34,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,5.33,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,5.26,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,5.25,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,5.25,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,5.2,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,5.12,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,5.11,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,5.1,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,5.08,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,4.98,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,4.95,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,4.93,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,4.91,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,4.89,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,4.84,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,4.76,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,4.69,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,4.69,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,4.61,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,4.6,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,4.59,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,4.59,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,4.54,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,4.54,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,4.53,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,4.52,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,4.52,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,4.52,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,4.5,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,4.45,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,4.45,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,4.45,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,4.44,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,4.38,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,4.34,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,4.31,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,4.24,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,4.22,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,4.21,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,4.2,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,4.19,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,4.18,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,4.17,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,4.15,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,4.14,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,4.1,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,4.06,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,3.87,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,3.84,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,3.84,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,3.83,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,3.78,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,3.78,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,3.76,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,3.73,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,3.67,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,3.67,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,3.66,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,3.65,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,3.64,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,3.62,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,3.58,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,3.57,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,3.54,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,3.51,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,3.5,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,3.44,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,3.37,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,3.36,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,3.32,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,3.31,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,3.29,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,3.28,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,3.28,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,3.27,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,3.24,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,3.23,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,3.22,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,3.21,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,3.2,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,3.19,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,3.12,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,3.06,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,3.02,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,3.02,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,3,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,2.99,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,2.98,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,2.98,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,2.95,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,2.94,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,2.89,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,2.78,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,2.73,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,2.73,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,2.72,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,2.72,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,2.7,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,2.69,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,2.67,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,2.66,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,2.61,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,2.59,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,2.53,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,2.53,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,2.5,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,2.48,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,2.47,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,2.46,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,2.45,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,2.38,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,2.38,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,2.35,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,2.32,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,2.31,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,2.29,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,2.21,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,2.16,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,2.13,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,2.11,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,2.11,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,2.05,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,2.04,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,1.99,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,1.99,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,1.95,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,1.79,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,1.79,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,1.76,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,1.67,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,1.49,0.91
4,152,Cazenovia_A,Cazenovia_A - 1997,zebra,1.31,0.91
3,82,Cazenovia_A,Cazenovia_A - 1997,zebra,11.74,0.91
3,82,Cazenovia_A,Cazenovia_A - 1997,zebra,10.6,0.91
3,82,Cazenovia_A,Cazenovia_A - 1997,zebra,9.12,0.91
3,82,Cazenovia_A,Cazenovia_A - 1997,zebra,8.59,0.91
3,82,Cazenovia_A,Cazenovia_A - 1997,zebra,8.38,0.91
3,82,Cazenovia_A,Cazenovia_A - 1997,zebra,7.81,0.91
3,82,Cazenovia_A,Cazenovia_A - 1997,zebra,3.58,0.91
3,82,Cazenovia_A,Cazenovia_A - 1997,zebra,2.79,0.91
2,54,Cazenovia_A,Cazenovia_A - 1997,zebra,13.03,0.91
2,54,Cazenovia_A,Cazenovia_A - 1997,zebra,12.83,0.91
2,54,Cazenovia_A,Cazenovia_A - 1997,zebra,11.99,0.91
2,54,Cazenovia_A,Cazenovia_A - 1997,zebra,11.83,0.91
2,54,Cazenovia_A,Cazenovia_A - 1997,zebra,11.41,0.91
2,54,Cazenovia_A,Cazenovia_A - 1997,zebra,11.4,0.91
2,54,Cazenovia_A,Cazenovia_A - 1997,zebra,11.33,0.91
2,54,Cazenovia_A,Cazenovia_A - 1997,zebra,10.24,0.91
2,54,Cazenovia_A,Cazenovia_A - 1997,zebra,9.51,0.91
2,54,Cazenovia_A,Cazenovia_A - 1997,zebra,8.69,0.91
2,54,Cazenovia_A,Cazenovia_A - 1997,zebra,8.29,0.91
2,54,Cazenovia_A,Cazenovia_A - 1997,zebra,7.88,0.91
2,54,Cazenovia_A,Cazenovia_A - 1997,zebra,3.67,0.91
1,32,Cazenovia_A,Cazenovia_A - 1997,zebra,11.9,0.91
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,16.89,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,14.71,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,14.05,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,13.04,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,10.4,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,7.78,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,7.09,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,7.05,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,7.03,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,6.81,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,6.71,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,6.59,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,6.43,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,6.35,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,6.29,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,6.26,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,6.2,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,6.17,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,6.05,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,6.05,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,5.99,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,5.88,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,5.86,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,5.85,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,5.82,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,5.8,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,5.8,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,5.79,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,5.71,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,5.66,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,5.65,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,5.64,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,5.64,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,5.58,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,5.56,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,5.56,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,5.54,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,5.52,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,5.44,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,5.43,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,5.41,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,5.36,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,5.35,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,5.27,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,5.26,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,5.26,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,5.18,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,5.18,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,5.16,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,5.08,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,5.07,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,5.06,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,5.03,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,5.02,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,5.02,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,5.01,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,4.99,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,4.98,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,4.87,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,4.84,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,4.84,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,4.79,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,4.76,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,4.75,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,4.73,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,4.69,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,4.65,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,4.64,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,4.61,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,4.57,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,4.52,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,4.51,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,4.51,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,4.45,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,4.44,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,4.41,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,4.41,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,4.4,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,4.38,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,4.37,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,4.31,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,4.29,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,4.27,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,4.24,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,4.23,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,4.22,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,4.2,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,4.18,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,4.16,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,4.15,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,4.14,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,4.11,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,4.11,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,4.05,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,4.04,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,4.04,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,4.04,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,4.03,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,4.03,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,4.02,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,4,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,3.98,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,3.96,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,3.92,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,3.92,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,3.91,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,3.91,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,3.89,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,3.86,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,3.86,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,3.84,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,3.83,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,3.83,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,3.83,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,3.78,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,3.77,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,3.72,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,3.71,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,3.71,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,3.61,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,3.57,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,3.56,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,3.55,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,3.54,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,3.52,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,3.52,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,3.51,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,3.51,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,3.51,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,3.49,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,3.46,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,3.45,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,3.43,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,3.43,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,3.34,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,3.3,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,3.29,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,3.29,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,3.29,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,3.27,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,3.26,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,3.25,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,3.25,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,3.25,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,3.24,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,3.24,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,3.23,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,3.22,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,3.21,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,3.2,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,3.2,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,3.14,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,3.11,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,3.11,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,3.08,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,3.06,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,3.04,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,3.03,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,3.02,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,3.01,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,2.99,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,2.99,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,2.98,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,2.98,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,2.98,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,2.97,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,2.94,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,2.92,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,2.89,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,2.86,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,2.84,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,2.82,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,2.82,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,2.78,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,2.74,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,2.74,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,2.71,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,2.67,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,2.66,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,2.66,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,2.65,0.99
4,152,Cazenovia_B,Cazenovia_B - 1997,zebra,2.61,0.99
